ASDC1,ASDC2,ASDC3,ASDC4,ASDC5,ASDC6,ASDC7,ASDC8,ASDC9,ASDC10,ASDC11,ASDC12,ASDC13,ASDC14,ASDC15,ASDC16,Target
0.034146341,0.032926829,0.081707317,0.056097561,0.035365854,0.025609756,0.070731707,0.051219512,0.054878049,0.048780488,0.11097561,0.082926829,0.06097561,0.051219512,0.12195122,0.080487805,1
0.007317073,0.058536585,0.042682927,0.023170732,0.03902439,0.231707317,0.163414634,0.093902439,0.01097561,0.104878049,0.067073171,0.042682927,0.006097561,0.052439024,0.037804878,0.018292683,1
0.007317073,0.053658537,0.023170732,0.025609756,0.03902439,0.208536585,0.092682927,0.091463415,0.030487805,0.162195122,0.067073171,0.068292683,0.008536585,0.070731707,0.025609756,0.025609756,1
0.067073171,0.056097561,0.056097561,0.035365854,0.131707317,0.11097561,0.097560976,0.080487805,0.051219512,0.03902439,0.034146341,0.02195122,0.07195122,0.056097561,0.056097561,0.034146341,1
0.034146341,0.087804878,0.034146341,0.037804878,0.048780488,0.11097561,0.02804878,0.051219512,0.063414634,0.142682927,0.054878049,0.073170732,0.05,0.102439024,0.036585366,0.043902439,1
0.003658537,0.036585366,0.014634146,0.013414634,0.040243902,0.256097561,0.115853659,0.098780488,0.01097561,0.063414634,0.025609756,0.018292683,0.023170732,0.157317073,0.067073171,0.054878049,1
0.025609756,0.075609756,0.025609756,0.019512195,0.103658537,0.256097561,0.08902439,0.069512195,0.034146341,0.090243902,0.025609756,0.024390244,0.031707317,0.084146341,0.026829268,0.018292683,1
0.080487805,0.07195122,0.163414634,0.040243902,0.030487805,0.025609756,0.067073171,0.014634146,0.1,0.086585366,0.186585366,0.043902439,0.018292683,0.019512195,0.043902439,0.007317073,1
0.012195122,0.073170732,0.023170732,0.032926829,0.042682927,0.208536585,0.052439024,0.092682927,0.025609756,0.132926829,0.034146341,0.065853659,0.02195122,0.115853659,0.02195122,0.043902439,1
0.043902439,0.096341463,0.096341463,0.036585366,0.057317073,0.11097561,0.11097561,0.046341463,0.046341463,0.11097561,0.095121951,0.037804878,0.018292683,0.03902439,0.041463415,0.012195122,1
0.034146341,0.025609756,0.068292683,0.02195122,0.052439024,0.034146341,0.090243902,0.031707317,0.107317073,0.085365854,0.186585366,0.084146341,0.046341463,0.036585366,0.069512195,0.025609756,1
0.018292683,0.047560976,0.084146341,0.02804878,0.040243902,0.080487805,0.125609756,0.048780488,0.025609756,0.093902439,0.12804878,0.040243902,0.030487805,0.068292683,0.106097561,0.034146341,1
0.067073171,0.069512195,0.035365854,0.120731707,0.064634146,0.054878049,0.02804878,0.103658537,0.058536585,0.057317073,0.025609756,0.08902439,0.053658537,0.054878049,0.02195122,0.095121951,1
0.043902439,0.037804878,0.042682927,0.075609756,0.06097561,0.043902439,0.046341463,0.091463415,0.023170732,0.019512195,0.018292683,0.046341463,0.11097561,0.095121951,0.07804878,0.165853659,1
0.067073171,0.070731707,0.091463415,0.019512195,0.063414634,0.054878049,0.07804878,0.015853659,0.082926829,0.080487805,0.095121951,0.023170732,0.074390244,0.069512195,0.087804878,0.025609756,1
0.067073171,0.129268293,0.057317073,0.098780488,0.031707317,0.080487805,0.026829268,0.059756098,0.023170732,0.06097561,0.018292683,0.040243902,0.062195122,0.115853659,0.047560976,0.080487805,1
0.165853659,0.120731707,0.048780488,0.056097561,0.107317073,0.067073171,0.030487805,0.036585366,0.034146341,0.023170732,0.007317073,0.013414634,0.130487805,0.084146341,0.030487805,0.043902439,1
0.067073171,0.096341463,0.070731707,0.074390244,0.064634146,0.080487805,0.067073171,0.063414634,0.036585366,0.05,0.034146341,0.035365854,0.059756098,0.082926829,0.062195122,0.054878049,1
0.018292683,0.068292683,0.054878049,0.031707317,0.034146341,0.11097561,0.102439024,0.06097561,0.047560976,0.136585366,0.11097561,0.065853659,0.019512195,0.058536585,0.053658537,0.025609756,1
0.003658537,0.02804878,0.036585366,0.008536585,0.041463415,0.208536585,0.203658537,0.057317073,0.007317073,0.074390244,0.080487805,0.017073171,0.017073171,0.104878049,0.085365854,0.025609756,1
0.067073171,0.069512195,0.032926829,0.124390244,0.064634146,0.054878049,0.030487805,0.101219512,0.020731707,0.018292683,0.007317073,0.032926829,0.090243902,0.093902439,0.045121951,0.146341463,1
0.054878049,0.069512195,0.052439024,0.06097561,0.08902439,0.095121951,0.079268293,0.08902439,0.057317073,0.063414634,0.043902439,0.054878049,0.048780488,0.053658537,0.043902439,0.043902439,1
0.095121951,0.052439024,0.079268293,0.031707317,0.090243902,0.043902439,0.074390244,0.032926829,0.11097561,0.057317073,0.080487805,0.037804878,0.079268293,0.043902439,0.064634146,0.025609756,1
0.208536585,0.051219512,0.087804878,0.125609756,0.041463415,0.007317073,0.017073171,0.014634146,0.02804878,0.007317073,0.012195122,0.018292683,0.175609756,0.048780488,0.06097561,0.095121951,1
0.054878049,0.1,0.095121951,0.02804878,0.070731707,0.11097561,0.123170732,0.018292683,0.051219512,0.081707317,0.080487805,0.017073171,0.032926829,0.067073171,0.056097561,0.012195122,1
0.146341463,0.068292683,0.031707317,0.043902439,0.126829268,0.054878049,0.029268293,0.042682927,0.065853659,0.031707317,0.012195122,0.023170732,0.151219512,0.079268293,0.037804878,0.054878049,1
0.080487805,0.051219512,0.11097561,0.009756098,0.080487805,0.043902439,0.104878049,0.013414634,0.108536585,0.059756098,0.12804878,0.013414634,0.063414634,0.041463415,0.07804878,0.012195122,1
0.054878049,0.054878049,0.052439024,0.013414634,0.091463415,0.080487805,0.07804878,0.030487805,0.081707317,0.082926829,0.067073171,0.031707317,0.084146341,0.086585366,0.075609756,0.034146341,1
0.067073171,0.125609756,0.092682927,0.026829268,0.115853659,0.186585366,0.147560976,0.03902439,0.041463415,0.07195122,0.054878049,0.018292683,0,0.004878049,0.006097561,0.001219512,1
0.11097561,0.153658537,0.082926829,0.090243902,0.068292683,0.095121951,0.057317073,0.073170732,0.036585366,0.053658537,0.025609756,0.035365854,0.029268293,0.037804878,0.024390244,0.025609756,1
0.012195122,0.057317073,0.034146341,0.018292683,0.070731707,0.256097561,0.148780488,0.080487805,0.020731707,0.081707317,0.043902439,0.031707317,0.018292683,0.073170732,0.034146341,0.018292683,1
0.080487805,0.097560976,0.053658537,0.079268293,0.07804878,0.080487805,0.042682927,0.070731707,0.048780488,0.059756098,0.025609756,0.045121951,0.067073171,0.075609756,0.040243902,0.054878049,1
0.018292683,0.05,0.032926829,0.032926829,0.037804878,0.080487805,0.059756098,0.056097561,0.032926829,0.07195122,0.043902439,0.048780488,0.069512195,0.148780488,0.104878049,0.11097561,1
0.186585366,0.091463415,0.096341463,0.063414634,0.084146341,0.034146341,0.042682927,0.029268293,0.101219512,0.045121951,0.043902439,0.031707317,0.068292683,0.029268293,0.034146341,0.018292683,1
0.067073171,0.040243902,0.079268293,0.043902439,0.107317073,0.067073171,0.1,0.058536585,0.068292683,0.047560976,0.067073171,0.035365854,0.063414634,0.048780488,0.07195122,0.034146341,1
0.034146341,0.063414634,0.026829268,0.084146341,0.073170732,0.11097561,0.054878049,0.140243902,0.041463415,0.064634146,0.025609756,0.068292683,0.032926829,0.064634146,0.034146341,0.080487805,1
0.018292683,0.036585366,0.069512195,0.030487805,0.058536585,0.095121951,0.132926829,0.086585366,0.01097561,0.041463415,0.067073171,0.045121951,0.05,0.087804878,0.102439024,0.067073171,1
0.054878049,0.06097561,0.075609756,0.054878049,0.036585366,0.034146341,0.043902439,0.019512195,0.070731707,0.073170732,0.080487805,0.074390244,0.079268293,0.087804878,0.086585366,0.067073171,1
0.025609756,0.103658537,0.082926829,0.063414634,0.015853659,0.11097561,0.1,0.08902439,0.019512195,0.104878049,0.080487805,0.069512195,0.004878049,0.047560976,0.047560976,0.034146341,1
0.018292683,0.053658537,0.009756098,0.030487805,0.07804878,0.186585366,0.041463415,0.120731707,0.034146341,0.090243902,0.018292683,0.054878049,0.05,0.120731707,0.025609756,0.067073171,1
0.054878049,0.056097561,0.091463415,0.052439024,0.053658537,0.043902439,0.070731707,0.052439024,0.042682927,0.05,0.067073171,0.045121951,0.081707317,0.068292683,0.102439024,0.067073171,1
0.067073171,0.098780488,0.052439024,0.05,0.08902439,0.11097561,0.064634146,0.064634146,0.041463415,0.054878049,0.025609756,0.026829268,0.070731707,0.08902439,0.05,0.043902439,1
0.043902439,0.05,0.065853659,0.024390244,0.081707317,0.080487805,0.114634146,0.041463415,0.087804878,0.090243902,0.11097561,0.046341463,0.041463415,0.046341463,0.056097561,0.018292683,1
0.034146341,0.07195122,0.098780488,0.029268293,0.045121951,0.080487805,0.136585366,0.042682927,0.067073171,0.112195122,0.165853659,0.058536585,0.009756098,0.015853659,0.024390244,0.007317073,1
0.11097561,0.107317073,0.054878049,0.086585366,0.080487805,0.067073171,0.034146341,0.059756098,0.047560976,0.046341463,0.018292683,0.030487805,0.084146341,0.074390244,0.042682927,0.054878049,1
0.11097561,0.040243902,0.076829268,0.052439024,0.130487805,0.054878049,0.090243902,0.064634146,0.059756098,0.007317073,0.034146341,0.013414634,0.101219512,0.045121951,0.074390244,0.043902439,1
0.054878049,0.047560976,0.125609756,0.095121951,0.025609756,0.018292683,0.059756098,0.046341463,0.045121951,0.042682927,0.11097561,0.090243902,0.03902439,0.034146341,0.097560976,0.067073171,1
0.067073171,0.05,0.074390244,0.082926829,0.030487805,0.018292683,0.034146341,0.036585366,0.059756098,0.03902439,0.054878049,0.074390244,0.104878049,0.065853659,0.096341463,0.11097561,1
0.003658537,0.042682927,0.037804878,0.015853659,0.019512195,0.165853659,0.156097561,0.067073171,0.002439024,0.07195122,0.067073171,0.004878049,0.020731707,0.140243902,0.129268293,0.054878049,1
0.034146341,0.03902439,0.037804878,0.052439024,0.087804878,0.095121951,0.081707317,0.12195122,0.030487805,0.029268293,0.025609756,0.032926829,0.074390244,0.084146341,0.07804878,0.095121951,1
0.080487805,0.08902439,0.03902439,0.081707317,0.115853659,0.11097561,0.053658537,0.106097561,0.034146341,0.031707317,0.012195122,0.030487805,0.064634146,0.064634146,0.030487805,0.054878049,1
0.12804878,0.120731707,0.08902439,0.095121951,0.080487805,0.067073171,0.054878049,0.058536585,0.057317073,0.052439024,0.034146341,0.042682927,0.032926829,0.035365854,0.025609756,0.025609756,1
0.146341463,0.098780488,0.097560976,0.087804878,0.096341463,0.054878049,0.058536585,0.053658537,0.058536585,0.03902439,0.034146341,0.037804878,0.048780488,0.031707317,0.030487805,0.025609756,1
0.12804878,0.093902439,0.093902439,0.047560976,0.052439024,0.034146341,0.034146341,0.017073171,0.143902439,0.092682927,0.095121951,0.047560976,0.043902439,0.031707317,0.031707317,0.012195122,1
0.034146341,0.107317073,0.013414634,0.064634146,0.048780488,0.146341463,0.015853659,0.08902439,0.015853659,0.042682927,0.003658537,0.026829268,0.07195122,0.184146341,0.024390244,0.11097561,1
0.034146341,0.065853659,0.057317073,0.043902439,0.070731707,0.11097561,0.1,0.073170732,0.059756098,0.104878049,0.080487805,0.067073171,0.024390244,0.046341463,0.035365854,0.025609756,1
0.007317073,0.032926829,0.05,0.041463415,0.020731707,0.067073171,0.126829268,0.102439024,0.018292683,0.06097561,0.11097561,0.091463415,0.017073171,0.058536585,0.113414634,0.080487805,1
0.043902439,0.065853659,0.076829268,0.02804878,0.087804878,0.11097561,0.130487805,0.052439024,0.065853659,0.091463415,0.095121951,0.041463415,0.026829268,0.032926829,0.037804878,0.012195122,1
0.025609756,0.051219512,0.031707317,0.052439024,0.034146341,0.054878049,0.041463415,0.063414634,0.053658537,0.080487805,0.054878049,0.1,0.067073171,0.107317073,0.070731707,0.11097561,1
0.018292683,0.057317073,0.02195122,0.064634146,0.037804878,0.095121951,0.032926829,0.101219512,0.02195122,0.062195122,0.018292683,0.069512195,0.052439024,0.152439024,0.047560976,0.146341463,1
0.034146341,0.032926829,0.05,0.052439024,0.045121951,0.034146341,0.052439024,0.054878049,0.057317073,0.054878049,0.067073171,0.082926829,0.084146341,0.081707317,0.104878049,0.11097561,1
0.11097561,0.046341463,0.062195122,0.134146341,0.056097561,0.018292683,0.029268293,0.059756098,0.057317073,0.02195122,0.025609756,0.062195122,0.104878049,0.042682927,0.057317073,0.11097561,1
0.146341463,0.076829268,0.045121951,0.120731707,0.098780488,0.043902439,0.026829268,0.074390244,0.07195122,0.03902439,0.018292683,0.052439024,0.074390244,0.035365854,0.020731707,0.054878049,1
0.067073171,0.091463415,0.052439024,0.051219512,0.082926829,0.095121951,0.059756098,0.053658537,0.054878049,0.067073171,0.034146341,0.040243902,0.069512195,0.08902439,0.047560976,0.043902439,1
0.165853659,0.154878049,0.036585366,0.13902439,0.052439024,0.054878049,0.012195122,0.057317073,0.025609756,0.024390244,0.003658537,0.02195122,0.08902439,0.076829268,0.018292683,0.067073171,1
0.007317073,0.056097561,0.048780488,0.01097561,0.031707317,0.186585366,0.167073171,0.037804878,0.029268293,0.184146341,0.146341463,0.040243902,0.003658537,0.02804878,0.018292683,0.003658537,1
0.080487805,0.114634146,0.063414634,0.018292683,0.104878049,0.12804878,0.073170732,0.02195122,0.097560976,0.12804878,0.067073171,0.023170732,0.025609756,0.032926829,0.017073171,0.003658537,1
0.012195122,0.079268293,0.051219512,0.064634146,0.012195122,0.12804878,0.114634146,0.141463415,0.009756098,0.068292683,0.054878049,0.070731707,0.002439024,0.059756098,0.063414634,0.067073171,1
0.095121951,0.052439024,0.058536585,0.153658537,0.042682927,0.018292683,0.024390244,0.062195122,0.036585366,0.019512195,0.018292683,0.057317073,0.1,0.054878049,0.059756098,0.146341463,1
0.034146341,0.104878049,0.051219512,0.081707317,0.051219512,0.146341463,0.076829268,0.129268293,0.007317073,0.040243902,0.018292683,0.037804878,0.025609756,0.085365854,0.042682927,0.067073171,1
0.054878049,0.054878049,0.080487805,0.074390244,0.042682927,0.034146341,0.058536585,0.053658537,0.041463415,0.03902439,0.054878049,0.05,0.084146341,0.073170732,0.108536585,0.095121951,1
0.067073171,0.1,0.097560976,0.040243902,0.074390244,0.095121951,0.098780488,0.042682927,0.063414634,0.091463415,0.080487805,0.034146341,0.026829268,0.036585366,0.03902439,0.012195122,1
0.11097561,0.06097561,0.102439024,0.118292683,0.058536585,0.025609756,0.043902439,0.058536585,0.068292683,0.041463415,0.054878049,0.076829268,0.052439024,0.026829268,0.045121951,0.054878049,1
0.025609756,0.07195122,0.085365854,0.041463415,0.056097561,0.12804878,0.131707317,0.079268293,0.025609756,0.106097561,0.095121951,0.064634146,0.009756098,0.030487805,0.030487805,0.018292683,1
0.080487805,0.086585366,0.109756098,0.02804878,0.132926829,0.12804878,0.152439024,0.043902439,0.036585366,0.030487805,0.054878049,0.014634146,0.030487805,0.029268293,0.034146341,0.007317073,1
0.067073171,0.082926829,0.048780488,0.05,0.118292683,0.12804878,0.07195122,0.081707317,0.07195122,0.092682927,0.043902439,0.048780488,0.030487805,0.02804878,0.017073171,0.018292683,1
0.054878049,0.032926829,0.098780488,0.05,0.076829268,0.043902439,0.108536585,0.053658537,0.07195122,0.045121951,0.11097561,0.06097561,0.047560976,0.034146341,0.075609756,0.034146341,1
0.11097561,0.057317073,0.096341463,0.062195122,0.079268293,0.034146341,0.062195122,0.042682927,0.091463415,0.045121951,0.067073171,0.037804878,0.074390244,0.035365854,0.069512195,0.034146341,1
0.208536585,0.045121951,0.070731707,0.051219512,0.070731707,0.012195122,0.024390244,0.012195122,0.16097561,0.036585366,0.054878049,0.042682927,0.11097561,0.030487805,0.042682927,0.025609756,1
0.080487805,0.085365854,0.075609756,0.113414634,0.046341463,0.043902439,0.040243902,0.070731707,0.056097561,0.058536585,0.043902439,0.079268293,0.047560976,0.05,0.041463415,0.067073171,1
0.012195122,0.065853659,0.024390244,0.065853659,0.025609756,0.12804878,0.052439024,0.146341463,0.012195122,0.057317073,0.018292683,0.057317073,0.025609756,0.12804878,0.052439024,0.12804878,1
0.095121951,0.064634146,0.106097561,0.051219512,0.093902439,0.054878049,0.091463415,0.042682927,0.068292683,0.042682927,0.067073171,0.032926829,0.059756098,0.042682927,0.06097561,0.025609756,1
0.12804878,0.12195122,0.126829268,0.082926829,0.06097561,0.054878049,0.080487805,0.054878049,0.056097561,0.041463415,0.054878049,0.03902439,0.026829268,0.018292683,0.034146341,0.018292683,1
0.018292683,0.056097561,0.026829268,0.05,0.046341463,0.11097561,0.056097561,0.109756098,0.024390244,0.063414634,0.025609756,0.057317073,0.052439024,0.129268293,0.062195122,0.11097561,1
0.186585366,0.073170732,0.030487805,0.129268293,0.058536585,0.018292683,0.009756098,0.040243902,0.057317073,0.019512195,0.007317073,0.040243902,0.156097561,0.054878049,0.023170732,0.095121951,1
0.095121951,0.084146341,0.075609756,0.047560976,0.090243902,0.067073171,0.068292683,0.046341463,0.035365854,0.025609756,0.025609756,0.02195122,0.11097561,0.087804878,0.063414634,0.054878049,1
0.043902439,0.064634146,0.05,0.041463415,0.056097561,0.067073171,0.057317073,0.052439024,0.059756098,0.076829268,0.054878049,0.054878049,0.079268293,0.095121951,0.079268293,0.067073171,1
0.025609756,0.065853659,0.037804878,0.023170732,0.053658537,0.11097561,0.06097561,0.035365854,0.098780488,0.212195122,0.146341463,0.064634146,0.01097561,0.032926829,0.013414634,0.007317073,1
0.12804878,0.087804878,0.052439024,0.065853659,0.076829268,0.043902439,0.025609756,0.031707317,0.093902439,0.062195122,0.034146341,0.042682927,0.098780488,0.067073171,0.045121951,0.043902439,1
0.067073171,0.052439024,0.036585366,0.068292683,0.068292683,0.043902439,0.029268293,0.06097561,0.070731707,0.058536585,0.034146341,0.070731707,0.106097561,0.081707317,0.056097561,0.095121951,1
0.043902439,0.041463415,0.12804878,0.047560976,0.024390244,0.018292683,0.065853659,0.023170732,0.080487805,0.073170732,0.208536585,0.07804878,0.029268293,0.02804878,0.084146341,0.025609756,1
0.165853659,0.169512195,0.08902439,0.142682927,0.037804878,0.054878049,0.029268293,0.054878049,0.035365854,0.043902439,0.018292683,0.037804878,0.023170732,0.042682927,0.020731707,0.034146341,1
0.034146341,0.056097561,0.054878049,0.091463415,0.031707317,0.043902439,0.042682927,0.086585366,0.032926829,0.056097561,0.043902439,0.091463415,0.054878049,0.07804878,0.073170732,0.12804878,1
0.018292683,0.063414634,0.051219512,0.067073171,0.017073171,0.067073171,0.057317073,0.079268293,0.02195122,0.076829268,0.054878049,0.082926829,0.035365854,0.108536585,0.087804878,0.11097561,1
0.208536585,0.091463415,0.052439024,0.037804878,0.117073171,0.043902439,0.02804878,0.02195122,0.086585366,0.037804878,0.018292683,0.019512195,0.124390244,0.054878049,0.031707317,0.025609756,1
0.043902439,0.02804878,0.041463415,0.02195122,0.092682927,0.067073171,0.086585366,0.064634146,0.068292683,0.047560976,0.054878049,0.034146341,0.098780488,0.082926829,0.1,0.067073171,1
0.054878049,0.046341463,0.081707317,0.067073171,0.075609756,0.054878049,0.087804878,0.074390244,0.052439024,0.046341463,0.067073171,0.063414634,0.054878049,0.047560976,0.070731707,0.054878049,1
0.11097561,0.080487805,0.067073171,0.107317073,0.056097561,0.034146341,0.032926829,0.053658537,0.069512195,0.045121951,0.034146341,0.06097561,0.080487805,0.053658537,0.046341463,0.067073171,1
0.043902439,0.041463415,0.057317073,0.040243902,0.046341463,0.034146341,0.046341463,0.035365854,0.052439024,0.051219512,0.054878049,0.051219512,0.113414634,0.101219512,0.119512195,0.11097561,1
0.11097561,0.073170732,0.112195122,0.081707317,0.080487805,0.043902439,0.079268293,0.051219512,0.041463415,0.019512195,0.043902439,0.026829268,0.07195122,0.047560976,0.07195122,0.043902439,1
0.336585366,0.08902439,0.202439024,0.080487805,0.02804878,0.007317073,0.023170732,0.006097561,0.06097561,0.020731707,0.043902439,0.012195122,0.036585366,0.013414634,0.031707317,0.007317073,1
0.007317073,0.018292683,0.030487805,0.004878049,0.040243902,0.080487805,0.104878049,0.030487805,0.037804878,0.1,0.11097561,0.056097561,0.048780488,0.130487805,0.131707317,0.067073171,1
0.11097561,0.063414634,0.057317073,0.095121951,0.03902439,0.018292683,0.02195122,0.030487805,0.02804878,0.014634146,0.012195122,0.029268293,0.17804878,0.086585366,0.068292683,0.146341463,1
0.165853659,0.047560976,0.086585366,0.091463415,0.076829268,0.018292683,0.034146341,0.043902439,0.037804878,0.009756098,0.018292683,0.017073171,0.157317073,0.043902439,0.070731707,0.080487805,1
0.080487805,0.115853659,0.076829268,0.075609756,0.030487805,0.054878049,0.031707317,0.030487805,0.069512195,0.090243902,0.054878049,0.062195122,0.056097561,0.079268293,0.047560976,0.043902439,1
0.034146341,0.059756098,0.067073171,0.062195122,0.067073171,0.095121951,0.112195122,0.11097561,0.020731707,0.030487805,0.043902439,0.030487805,0.045121951,0.063414634,0.090243902,0.067073171,1
0.043902439,0.045121951,0.06097561,0.080487805,0.042682927,0.034146341,0.054878049,0.075609756,0.037804878,0.032926829,0.043902439,0.06097561,0.084146341,0.070731707,0.103658537,0.12804878,1
0.165853659,0.087804878,0.102439024,0.079268293,0.057317073,0.025609756,0.029268293,0.018292683,0.063414634,0.03902439,0.034146341,0.025609756,0.107317073,0.058536585,0.062195122,0.043902439,1
0.11097561,0.068292683,0.08902439,0.104878049,0.051219512,0.025609756,0.03902439,0.048780488,0.064634146,0.037804878,0.043902439,0.057317073,0.082926829,0.045121951,0.063414634,0.067073171,1
0.018292683,0.029268293,0.024390244,0.051219512,0.02195122,0.025609756,0.02195122,0.058536585,0.041463415,0.054878049,0.043902439,0.117073171,0.087804878,0.103658537,0.091463415,0.208536585,1
0.012195122,0.042682927,0.013414634,0.052439024,0.054878049,0.146341463,0.034146341,0.184146341,0.01097561,0.043902439,0.007317073,0.042682927,0.045121951,0.12804878,0.035365854,0.146341463,1
0.11097561,0.07804878,0.054878049,0.064634146,0.058536585,0.034146341,0.02804878,0.025609756,0.047560976,0.030487805,0.018292683,0.026829268,0.157317073,0.101219512,0.068292683,0.095121951,1
0.095121951,0.046341463,0.074390244,0.091463415,0.032926829,0.012195122,0.020731707,0.037804878,0.084146341,0.040243902,0.054878049,0.07195122,0.114634146,0.041463415,0.086585366,0.095121951,1
0.095121951,0.064634146,0.08902439,0.107317073,0.046341463,0.025609756,0.043902439,0.051219512,0.069512195,0.041463415,0.054878049,0.07195122,0.067073171,0.042682927,0.062195122,0.067073171,1
0.146341463,0.047560976,0.080487805,0.070731707,0.05,0.012195122,0.026829268,0.02195122,0.095121951,0.02804878,0.043902439,0.047560976,0.143902439,0.045121951,0.073170732,0.067073171,1
0.146341463,0.082926829,0.076829268,0.125609756,0.053658537,0.025609756,0.030487805,0.03902439,0.040243902,0.020731707,0.018292683,0.029268293,0.108536585,0.063414634,0.058536585,0.080487805,1
0.025609756,0.054878049,0.031707317,0.042682927,0.03902439,0.067073171,0.046341463,0.067073171,0.053658537,0.087804878,0.054878049,0.095121951,0.068292683,0.107317073,0.063414634,0.095121951,1
0.054878049,0.051219512,0.059756098,0.042682927,0.107317073,0.095121951,0.098780488,0.068292683,0.05,0.043902439,0.043902439,0.037804878,0.067073171,0.074390244,0.06097561,0.043902439,1
0.034146341,0.019512195,0.052439024,0.020731707,0.07804878,0.054878049,0.091463415,0.059756098,0.045121951,0.030487805,0.054878049,0.030487805,0.106097561,0.098780488,0.12804878,0.095121951,1
0.054878049,0.058536585,0.051219512,0.092682927,0.075609756,0.067073171,0.069512195,0.113414634,0.046341463,0.037804878,0.034146341,0.056097561,0.053658537,0.047560976,0.06097561,0.080487805,1
0.025609756,0.073170732,0.085365854,0.02195122,0.054878049,0.12804878,0.157317073,0.046341463,0.025609756,0.080487805,0.095121951,0.029268293,0.029268293,0.063414634,0.065853659,0.018292683,1
0.146341463,0.159756098,0.082926829,0.064634146,0.074390244,0.080487805,0.051219512,0.02195122,0.034146341,0.036585366,0.018292683,0.014634146,0.07195122,0.080487805,0.036585366,0.025609756,1
0.034146341,0.040243902,0.018292683,0.042682927,0.086585366,0.095121951,0.069512195,0.090243902,0.079268293,0.08902439,0.054878049,0.076829268,0.054878049,0.068292683,0.045121951,0.054878049,1
0.208536585,0.253658537,0.023170732,0.102439024,0.117073171,0.146341463,0.019512195,0.080487805,0,0,0,0,0.013414634,0.017073171,0.006097561,0.012195122,1
0.043902439,0.041463415,0.059756098,0.031707317,0.068292683,0.054878049,0.080487805,0.045121951,0.082926829,0.07804878,0.095121951,0.064634146,0.067073171,0.064634146,0.07804878,0.043902439,1
0.043902439,0.070731707,0.103658537,0.03902439,0.02804878,0.043902439,0.058536585,0.02195122,0.082926829,0.12804878,0.165853659,0.065853659,0.026829268,0.043902439,0.058536585,0.018292683,1
0.11097561,0.073170732,0.098780488,0.093902439,0.029268293,0.018292683,0.031707317,0.02195122,0.07195122,0.041463415,0.054878049,0.043902439,0.093902439,0.058536585,0.090243902,0.067073171,1
0.012195122,0.047560976,0.051219512,0.026829268,0.031707317,0.095121951,0.109756098,0.052439024,0.046341463,0.143902439,0.146341463,0.076829268,0.015853659,0.058536585,0.059756098,0.025609756,1
0.025609756,0.065853659,0.03902439,0.040243902,0.087804878,0.186585366,0.1,0.112195122,0.020731707,0.053658537,0.025609756,0.029268293,0.036585366,0.085365854,0.047560976,0.043902439,1
0.025609756,0.035365854,0.012195122,0.024390244,0.075609756,0.095121951,0.031707317,0.07804878,0.047560976,0.079268293,0.025609756,0.070731707,0.095121951,0.143902439,0.048780488,0.11097561,1
0.080487805,0.052439024,0.052439024,0.117073171,0.064634146,0.034146341,0.043902439,0.091463415,0.035365854,0.014634146,0.018292683,0.043902439,0.102439024,0.054878049,0.065853659,0.12804878,1
0.054878049,0.07804878,0.062195122,0.079268293,0.068292683,0.080487805,0.074390244,0.070731707,0.01097561,0.013414634,0.018292683,0.019512195,0.079268293,0.119512195,0.075609756,0.095121951,1
0.11097561,0.093902439,0.047560976,0.040243902,0.12804878,0.095121951,0.047560976,0.058536585,0.037804878,0.031707317,0.012195122,0.012195122,0.113414634,0.084146341,0.042682927,0.043902439,1
0.080487805,0.118292683,0.086585366,0.048780488,0.101219512,0.12804878,0.096341463,0.056097561,0.030487805,0.05,0.034146341,0.020731707,0.03902439,0.053658537,0.037804878,0.018292683,1
0.054878049,0.05,0.054878049,0.07804878,0.07195122,0.054878049,0.065853659,0.098780488,0.030487805,0.019512195,0.025609756,0.040243902,0.092682927,0.07195122,0.079268293,0.11097561,1
0.054878049,0.056097561,0.036585366,0.087804878,0.053658537,0.043902439,0.032926829,0.070731707,0.036585366,0.032926829,0.018292683,0.052439024,0.107317073,0.104878049,0.064634146,0.146341463,1
0.025609756,0.030487805,0.056097561,0.025609756,0.054878049,0.054878049,0.096341463,0.05,0.063414634,0.074390244,0.11097561,0.057317073,0.059756098,0.07195122,0.113414634,0.054878049,1
0.080487805,0.057317073,0.047560976,0.07804878,0.103658537,0.067073171,0.051219512,0.102439024,0.025609756,0.015853659,0.012195122,0.017073171,0.112195122,0.07195122,0.062195122,0.095121951,1
0.12804878,0.059756098,0.025609756,0.06097561,0.123170732,0.054878049,0.024390244,0.068292683,0.047560976,0.024390244,0.007317073,0.029268293,0.158536585,0.07804878,0.029268293,0.080487805,1
0.043902439,0.103658537,0.026829268,0.058536585,0.06097561,0.12804878,0.031707317,0.073170732,0.05,0.096341463,0.025609756,0.062195122,0.051219512,0.109756098,0.023170732,0.054878049,1
0.067073171,0.102439024,0.06097561,0.057317073,0.112195122,0.146341463,0.084146341,0.070731707,0.046341463,0.07195122,0.034146341,0.041463415,0.023170732,0.046341463,0.017073171,0.018292683,1
0.231707317,0.115853659,0.11097561,0.081707317,0.079268293,0.034146341,0.042682927,0.024390244,0.035365854,0.015853659,0.018292683,0.007317073,0.08902439,0.043902439,0.043902439,0.025609756,1
